invoice_id,date,region,category,product_name,units_sold,wholesale_price,retail_price,revenue,inventory_level,damage_units,returned_items,festival_sale,supplier_name,customer_rating
STEEL-13378,2025-04-05,Ahmedabad,Spatulas,Cooking Spatula,99,289.81,717.29,71011.38,547,4,0,0,Wiley PLC,2.9
STEEL-13379,2025-07-03,Hyderabad,Spatulas,Cooking Spatula,64,298.86,471.1,30150.66,197,3,1,1,Logan-Rodriguez,3.4
STEEL-13380,2024-12-13,Mumbai,Forks,Fruit Fork,142,38.28,81.38,11555.74,221,2,2,1,Johnson LLC,2.5
STEEL-13381,2025-08-31,Pune,Glasses,Water Glass,130,293.56,656.85,85390.12,626,3,0,0,"Cole, Herring and Hayes",5.0
STEEL-13382,2024-05-22,Hyderabad,Plates,Steel Plate,66,208.69,311.13,20534.57,148,5,1,1,Bishop-Barry,4.8
STEEL-13383,2025-09-21,Delhi,Forks,Mini Fork,10,198.4,475.99,4759.92,442,3,3,0,Leach LLC,2.8
STEEL-13384,2025-03-05,Mumbai,Spatulas,Cooking Spatula,121,218.82,291.78,35304.9,355,1,2,0,"Gardner, Cox and Nunez",4.3
STEEL-13385,2025-02-26,Ahmedabad,Spatulas,Flat Spatula,72,178.2,222.33,16007.93,259,2,1,1,Ellis-Kirk,3.1
STEEL-13386,2025-08-28,Pune,Spoons,Serving Spoon,62,35.22,66.71,4135.99,328,3,3,1,Freeman-Carey,5.0
STEEL-13387,2024-05-20,Ahmedabad,Spatulas,BBQ Spatula,123,110.34,174.08,21411.44,349,1,2,0,"Hudson, Ware and Martin",4.6
STEEL-13388,2025-05-16,Pune,Bowls,Rice Bowl,11,299.3,671.74,7389.09,307,3,2,0,Harmon Inc,3.3
STEEL-13389,2023-09-07,Ahmedabad,Spoons,Dessert Spoon,20,285.71,559.82,11196.47,266,5,2,0,Montes-Mayer,4.0
STEEL-13390,2024-02-27,Mumbai,Spatulas,Flat Spatula,24,60.35,129.99,3119.8,402,1,0,0,Simpson-Young,2.6
STEEL-13391,2025-06-23,Delhi,Spoons,Dessert Spoon,22,34.04,55.85,1228.59,252,5,2,1,"Wilson, Carroll and Diaz",3.8
STEEL-13392,2024-05-19,Delhi,Spatulas,Flat Spatula,90,144.16,178.68,16081.48,168,3,1,1,"Payne, Wilson and Chandler",2.9
STEEL-13393,2025-07-22,Mumbai,Bowls,Soup Bowl,62,145.83,328.26,20352.03,276,0,3,1,Vasquez and Sons,2.8
STEEL-13394,2023-11-03,Hyderabad,Spoons,Serving Spoon,14,286.73,420.33,5884.65,501,3,0,1,Barker PLC,2.7
STEEL-13395,2024-11-29,Pune,Glasses,Water Glass,6,41.92,82.88,497.25,147,0,1,1,Wright-Henderson,3.1
STEEL-13396,2023-06-02,Pune,Glasses,Juice Glass,12,134.22,206.09,2473.05,326,3,3,1,"Ramirez, Gonzalez and Lozano",
STEEL-13397,2025-01-11,Ahmedabad,Spoons,Tea Spoon,22,142.12,174.63,3841.88,403,5,1,0,Jones-Ortega,2.8
STEEL-13398,2025-07-01,Hyderabad,Knives,Butter Knife,72,79.43,121.32,8735.3,281,5,0,0,Williams-Bowman,3.7
STEEL-13399,2024-04-06,Delhi,Knives,Kitchen Knife,49,55.91,105.75,5181.79,349,5,0,0,Sampson-Bell,4.5
STEEL-13400,2025-03-23,Ahmedabad,Plates,Steel Plate,145,26.37,40.94,5935.96,562,0,3,0,"Cook, Cummings and Bird",3.3
STEEL-13401,2023-09-21,Pune,Spoons,Tea Spoon,79,111.44,267.3,21116.99,363,4,3,0,Brady LLC,3.3
STEEL-13402,2025-02-18,Mumbai,Knives,Butter Knife,83,279.25,476.05,39512.54,160,2,2,1,Mcdonald-Wagner,4.3
STEEL-13403,2026-01-24,Mumbai,Plates,Steel Plate,88,205.21,396.19,34864.96,152,3,1,1,"Garcia, Cuevas and Wang",2.6
STEEL-13404,2024-05-08,Pune,Knives,Fruit Knife,135,107.07,140.96,19029.4,250,0,2,0,Moore-Riley,2.6
STEEL-13405,2024-09-16,Pune,Plates,Steel Plate,104,298.52,566.73,58939.55,391,0,3,0,Adams Inc,4.0
STEEL-13406,2023-06-04,Delhi,Spatulas,BBQ Spatula,114,233.76,449.84,51281.96,442,1,2,1,Young-Hart,2.7
STEEL-13407,2025-11-08,Delhi,Spatulas,BBQ Spatula,6,74.18,183.79,1102.77,92,2,1,0,James LLC,4.2
STEEL-13408,2023-10-17,Delhi,Plates,Steel Plate,63,114.21,164.61,10370.46,300,1,3,0,Cook-Burns,3.2
STEEL-13409,2024-11-22,Ahmedabad,Knives,Fruit Knife,60,84.88,144.39,8663.61,296,5,2,0,Parker-Collins,3.0
STEEL-13410,2023-10-26,Mumbai,Spatulas,BBQ Spatula,87,258.99,615.46,53544.9,560,0,3,1,Singleton PLC,3.8
STEEL-13411,2025-10-13,Delhi,Knives,Fruit Knife,99,88.82,178.19,17641.24,479,1,2,1,Davidson-White,4.9
STEEL-13412,2025-12-18,Ahmedabad,Spatulas,Cooking Spatula,12,253.89,495.15,5941.86,397,0,3,1,Nguyen-Jackson,4.3
STEEL-13413,2025-07-08,Mumbai,Spatulas,Cooking Spatula,47,86.72,129.1,6067.67,134,0,2,1,Cruz Ltd,4.2
STEEL-13414,2024-10-15,Delhi,Spoons,Dessert Spoon,84,164.16,331.79,27870.31,225,4,2,1,Simmons-Ali,3.9
STEEL-13415,2025-06-18,Hyderabad,Knives,Kitchen Knife,34,245.87,560.76,19065.92,258,1,1,0,Giles-Long,4.6
STEEL-13416,2025-09-17,Mumbai,Forks,Dinner Fork,29,221.64,441.48,12802.95,378,5,0,0,"Simon, Smith and Patel",3.7
STEEL-13417,2024-05-26,Delhi,Knives,Fruit Knife,69,166.88,263.02,18148.07,266,2,3,1,Jones-Campbell,3.2
STEEL-13418,2024-11-07,Pune,Plates,Thali Plate,144,172.19,234.7,33797.22,254,2,3,0,Blankenship Ltd,2.9
STEEL-13419,2025-08-31,Delhi,Bowls,Serving Bowl,99,201.09,257.99,25540.76,354,1,1,0,"Caldwell, Brown and Alvarez",4.7
STEEL-13420,2024-09-27,Delhi,Plates,Steel Plate,125,152.61,225.89,28236.18,429,0,0,0,"Gallagher, Buchanan and Miller",3.7
STEEL-13421,2024-09-20,Mumbai,Glasses,Tall Glass,88,60.82,81.34,7158.06,370,0,0,0,Reyes Inc,
STEEL-13422,2025-11-22,Hyderabad,Glasses,Juice Glass,145,63.05,152.37,22094.04,627,2,2,1,Esparza Inc,4.0
STEEL-13423,2023-08-03,Pune,Bowls,Rice Bowl,6,224.02,450.73,2704.36,378,5,2,1,Rodriguez and Sons,4.4
STEEL-13424,2024-02-22,Delhi,Knives,Fruit Knife,120,17.14,22.6,2712.18,543,5,3,1,Smith-Lewis,3.1
STEEL-13425,2023-09-26,Hyderabad,Spoons,Dessert Spoon,54,47.24,110.94,5990.63,525,2,1,0,Smith PLC,5.0
STEEL-13426,2025-09-29,Delhi,Forks,Dinner Fork,110,178.19,429.28,47220.65,200,0,2,1,Frederick Group,3.3
STEEL-13427,2024-11-27,Pune,Forks,Dinner Fork,36,49.14,109.88,3955.58,136,0,3,1,Gray-Gonzalez,4.8
STEEL-13428,2026-01-12,Mumbai,Plates,Steel Plate,137,188.82,237.43,32528.55,377,1,2,0,"Dudley, Gomez and Kirby",3.7
STEEL-13429,2024-04-02,Ahmedabad,Plates,Steel Plate,38,133.61,288.98,10981.25,245,5,1,1,Brown and Sons,4.6
STEEL-13430,2026-02-09,Hyderabad,Spatulas,Flat Spatula,117,98.97,217.1,25400.31,175,0,3,0,Allen Group,2.7
STEEL-13431,2025-03-02,Pune,Plates,Thali Plate,94,236.82,570.37,53614.72,363,0,3,1,Gray-Salas,2.7
STEEL-13432,2025-07-31,Mumbai,Plates,Round Plate,143,247.18,401.97,57482.01,498,3,2,0,Miller PLC,4.6
STEEL-13433,2024-07-06,Ahmedabad,Spoons,Tea Spoon,123,126.21,181.52,22327.24,539,3,1,0,Clarke Ltd,
STEEL-13434,2025-08-22,Pune,Bowls,Soup Bowl,128,160.57,374.91,47987.93,186,1,0,0,Petty Group,4.4
STEEL-13435,2025-03-21,Delhi,Spatulas,Cooking Spatula,88,163.31,383.67,33763.2,345,5,2,1,Brown and Sons,2.8
STEEL-13436,2026-03-30,Delhi,Spoons,Serving Spoon,105,289.1,475.29,49905.3,502,5,3,0,,4.0
STEEL-13437,2023-06-23,Ahmedabad,Glasses,Juice Glass,57,203.1,351.58,20039.89,125,1,2,1,Thompson and Sons,
STEEL-13438,2025-05-13,Hyderabad,Knives,Butter Knife,13,127.95,239.32,3111.11,247,1,0,1,Hanna and Sons,3.5
STEEL-13439,2024-07-18,Mumbai,Knives,Butter Knife,101,62.62,104.44,10548.93,546,5,2,1,Bonilla Group,2.8
STEEL-13440,2025-11-29,Hyderabad,Spatulas,Flat Spatula,76,204.4,354.68,26955.84,368,4,2,0,Garza-Landry,3.1
STEEL-13441,2026-02-08,Ahmedabad,Forks,Dinner Fork,146,181.01,386.64,56449.02,232,3,0,1,,3.1
STEEL-13442,2025-10-27,Hyderabad,Knives,Butter Knife,119,52.81,81.6,9709.95,387,1,2,1,Nicholson Ltd,5.0
STEEL-13443,2025-09-05,Pune,Spoons,Tea Spoon,34,259.01,535.75,18215.36,465,4,3,0,"Savage, Hill and Castillo",4.5
STEEL-13444,2026-01-03,Mumbai,Knives,Butter Knife,47,209.79,395.66,18596.09,213,2,0,0,Owens-Foster,4.4
STEEL-13445,2025-02-21,Delhi,Plates,Round Plate,93,32.96,43.05,4003.86,329,3,1,0,Hoffman Group,3.4
STEEL-13446,2025-07-12,Hyderabad,Spoons,Serving Spoon,109,186.42,357.89,39009.87,318,3,0,0,Munoz Inc,4.2
STEEL-13447,2025-04-30,Hyderabad,Plates,Steel Plate,73,296.38,739.91,54013.1,259,1,0,0,Church LLC,4.1
STEEL-13448,2025-06-26,Mumbai,Glasses,Water Glass,52,282.17,414.32,21544.52,128,3,2,1,,2.7
STEEL-13449,2024-01-06,Mumbai,Spoons,Tea Spoon,120,151.95,221.79,26615.04,552,0,3,0,Gray PLC,4.5
STEEL-13450,2025-12-10,Ahmedabad,Forks,Dinner Fork,23,295.96,460.94,10601.57,210,5,2,1,"Garrett, Jimenez and Ochoa",3.9
STEEL-13451,2025-08-26,Delhi,Forks,Fruit Fork,57,158.26,388.92,22168.66,343,2,3,1,Leon LLC,3.3
STEEL-13452,2025-10-14,Ahmedabad,Spatulas,Flat Spatula,77,111.82,180.62,13907.51,282,4,2,0,Ray and Sons,4.4
STEEL-13453,2025-02-05,Ahmedabad,Knives,Butter Knife,147,218.6,343.3,50465.05,530,1,0,1,"Roth, Galvan and Dominguez",3.0
STEEL-13454,2025-07-31,Mumbai,Glasses,Juice Glass,49,256.68,611.72,29974.11,276,3,0,0,Mullins-Meyers,2.8
STEEL-13455,2024-08-03,Pune,Bowls,Rice Bowl,133,252.92,617.43,82118.69,472,1,0,1,Barker-Hernandez,4.2
STEEL-13456,2024-09-14,Ahmedabad,Spatulas,BBQ Spatula,59,169.37,301.18,17769.43,170,2,1,0,Miller-Harrison,
STEEL-13457,2024-08-14,Hyderabad,Bowls,Soup Bowl,65,57.41,78.52,5104.03,476,2,3,1,"Stokes, Carroll and Dean",3.3
STEEL-13458,2024-12-24,Delhi,Forks,Dinner Fork,51,287.68,677.2,34537.16,416,5,3,1,"Taylor, Barrera and Hodges",2.9
STEEL-13459,2023-06-27,Delhi,Bowls,Rice Bowl,124,239.28,355.53,44085.36,341,1,1,1,Elliott-Carlson,3.8
STEEL-13460,2025-02-28,Mumbai,Forks,Fruit Fork,103,157.44,256.82,26452.79,344,3,2,1,,3.9
STEEL-13461,2023-10-27,Delhi,Spoons,Tea Spoon,7,76.77,116.24,813.65,504,4,0,0,"Miller, Lucas and Dickerson",4.9
STEEL-13462,2023-07-13,Ahmedabad,Spoons,Serving Spoon,8,297.38,595.97,4767.75,58,0,1,0,Barker Group,4.0
STEEL-13463,2023-09-12,Ahmedabad,Glasses,Tall Glass,66,226.97,484.56,31981.04,142,4,2,1,Lloyd Inc,2.6
STEEL-13464,2025-03-09,Hyderabad,Spatulas,Cooking Spatula,106,147.94,306.87,32528.19,406,5,3,1,"Kelly, Walker and Robinson",3.0
STEEL-13465,2024-01-18,Mumbai,Knives,Butter Knife,101,168.5,336.49,33985.82,582,2,0,0,"Moody, Hill and Young",4.7
STEEL-13466,2026-03-19,Mumbai,Glasses,Juice Glass,11,240.59,473.83,5212.08,411,4,3,1,Compton-Patterson,4.7
STEEL-13467,2025-02-04,Pune,Spoons,Tea Spoon,37,297.38,442.12,16358.56,271,0,1,0,Cervantes PLC,3.5
STEEL-13468,2024-01-08,Delhi,Spatulas,Flat Spatula,61,71.21,169.71,10352.18,337,5,0,1,Edwards-Keith,4.9
STEEL-13469,2023-12-06,Hyderabad,Spatulas,Flat Spatula,29,175.86,370.97,10758.04,346,2,2,1,Lopez-Mccarthy,3.6
STEEL-13470,2025-05-04,Pune,Bowls,Soup Bowl,127,94.59,228.42,29008.91,523,3,1,0,"Hodges, Brennan and Carlson",4.9
STEEL-13471,2024-08-05,Hyderabad,Plates,Round Plate,60,105.82,133.62,8017.2,315,3,0,1,Smith and Sons,5.0
STEEL-13472,2024-01-23,Delhi,Knives,Fruit Knife,91,281.36,583.85,53130.13,442,2,3,1,Hughes PLC,4.8
STEEL-13473,2024-03-24,Pune,Spoons,Dessert Spoon,76,176.6,249.66,18974.5,391,5,1,1,Sullivan Inc,4.4
STEEL-13474,2023-10-13,Hyderabad,Forks,Fruit Fork,133,246.85,365.29,48583.45,488,3,3,0,"Carter, Wilson and Spencer",5.0
STEEL-13475,2025-02-10,Delhi,Knives,Butter Knife,66,30.1,65.5,4323.25,517,4,2,0,Moore LLC,2.5
STEEL-13476,2023-12-26,Hyderabad,Bowls,Rice Bowl,146,275.13,371.67,54263.62,201,1,0,0,Murray-Freeman,3.4
STEEL-13477,2024-02-11,Pune,Glasses,Tall Glass,94,263.38,320.71,30146.61,173,0,1,1,Mckay Inc,3.2
STEEL-13478,2024-02-13,Mumbai,Forks,Mini Fork,112,155.35,322.75,36148.15,334,3,2,1,Santiago-Barnett,3.4
STEEL-13479,2023-12-17,Ahmedabad,Glasses,Tall Glass,39,171.41,310.19,12097.31,196,2,3,0,Fowler Ltd,4.1
STEEL-13480,2024-06-17,Ahmedabad,Glasses,Tall Glass,140,199.83,446.78,62549.49,343,4,3,0,Pittman Group,4.9
STEEL-13481,2026-03-21,Ahmedabad,Spoons,Dessert Spoon,28,266.5,385.42,10791.84,508,5,1,1,"Thomas, Mcdonald and Roberson",3.6
STEEL-13482,2025-04-27,Pune,Forks,Mini Fork,35,85.96,206.35,7222.3,111,0,3,1,"Franklin, Hernandez and Vega",2.5
STEEL-13483,2023-08-23,Hyderabad,Bowls,Rice Bowl,15,234.17,471.43,7071.45,459,4,3,0,Conrad Inc,4.0
STEEL-13484,2026-01-01,Ahmedabad,Spoons,Dessert Spoon,110,131.66,230.02,25302.68,309,0,1,0,Meyer Inc,3.2
STEEL-13485,2025-06-13,Hyderabad,Plates,Thali Plate,42,210.34,328.86,13812.11,426,1,1,0,"Wood, Jackson and Johnson",2.6
STEEL-13486,2024-08-10,Ahmedabad,Glasses,Water Glass,39,114.79,213.52,8327.24,490,4,2,0,"Ford, Thomas and Aguilar",2.9
STEEL-13487,2024-08-25,Mumbai,Plates,Thali Plate,115,18.25,44.52,5119.34,300,3,0,1,Moore Group,4.2
STEEL-13488,2025-06-17,Delhi,Bowls,Serving Bowl,23,174.47,326.0,7497.9,328,0,2,0,Jackson PLC,2.9
STEEL-13489,2026-04-24,Hyderabad,Spatulas,Cooking Spatula,139,16.92,39.82,5534.46,386,5,3,1,"Smith, Houston and Christian",2.8
STEEL-13490,2025-10-17,Pune,Knives,Butter Knife,47,106.85,159.95,7517.8,415,0,1,1,Freeman Inc,3.6
STEEL-13491,2023-06-24,Delhi,Forks,Fruit Fork,64,140.71,252.18,16139.62,379,5,2,1,Gray Ltd,3.0
STEEL-13492,2025-02-17,Hyderabad,Knives,Butter Knife,84,266.33,609.14,51167.67,214,4,3,0,Bernard LLC,3.2
STEEL-13493,2024-11-04,Hyderabad,Bowls,Soup Bowl,82,54.41,76.54,6276.04,230,2,0,0,"Farmer, Jones and Johnson",3.0
STEEL-13494,2024-07-14,Delhi,Plates,Steel Plate,38,273.73,615.86,23402.79,463,0,1,0,Sherman LLC,2.9
STEEL-13495,2026-01-05,Delhi,Knives,Fruit Knife,138,62.98,143.16,19755.73,571,1,3,0,Fields and Sons,4.9
STEEL-13496,2025-05-26,Delhi,Bowls,Serving Bowl,38,151.45,258.06,9806.12,414,2,3,0,Gonzalez-Miller,4.2
STEEL-13497,2026-04-18,Pune,Knives,Fruit Knife,32,162.26,402.4,12876.93,501,3,0,1,Dodson-Doyle,4.7
STEEL-13498,2023-11-12,Pune,Bowls,Rice Bowl,26,43.39,100.66,2617.06,398,2,0,1,Brady LLC,4.1
STEEL-13499,2023-05-03,Ahmedabad,Spoons,Dessert Spoon,26,239.04,459.27,11941.09,510,2,3,0,Chen and Sons,4.6
STEEL-13500,2025-06-12,Hyderabad,Plates,Steel Plate,131,102.94,150.96,19775.59,361,1,0,0,Whitaker-Boyer,3.5
STEEL-13501,2023-09-30,Ahmedabad,Knives,Butter Knife,135,47.0,75.64,10211.2,626,1,0,1,"Roberts, Berry and Vasquez",4.3
STEEL-13502,2024-03-28,Mumbai,Bowls,Soup Bowl,49,88.27,194.14,9512.92,149,2,0,1,Watson-Moore,2.8
STEEL-13503,2024-11-28,Mumbai,Plates,Thali Plate,29,101.88,228.64,6630.48,353,0,0,0,Andrews Group,3.9
STEEL-13504,2025-09-14,Hyderabad,Knives,Kitchen Knife,125,242.11,583.79,72974.19,624,2,0,0,"Ramsey, Williams and Harrison",3.6
STEEL-13505,2024-01-19,Pune,Forks,Mini Fork,7,235.07,440.09,3080.64,178,4,3,1,Greer-Alexander,3.1
STEEL-13506,2025-11-23,Delhi,Bowls,Serving Bowl,116,119.25,245.76,28507.74,170,4,0,1,"Cruz, Lang and Giles",4.0
STEEL-13507,2023-12-28,Ahmedabad,Spoons,Serving Spoon,129,216.79,407.29,52540.57,238,2,0,1,"Graves, Smith and Fritz",5.0
STEEL-13508,2023-11-07,Mumbai,Knives,Kitchen Knife,48,86.46,173.76,8340.4,181,2,0,1,"Foster, Koch and Parker",4.0
STEEL-13509,2025-04-17,Hyderabad,Glasses,Water Glass,86,169.38,272.37,23423.94,539,4,3,0,Evans-Alexander,4.5
STEEL-13510,2023-06-22,Hyderabad,Plates,Thali Plate,51,195.72,369.98,18869.16,251,3,3,0,Ryan-Salazar,4.4
STEEL-13511,2023-08-10,Ahmedabad,Knives,Fruit Knife,30,296.34,419.2,12575.97,95,2,1,0,Ramos Ltd,3.8
STEEL-13512,2025-07-05,Mumbai,Bowls,Soup Bowl,121,219.73,474.31,57390.95,619,3,0,0,Nelson LLC,4.9
STEEL-13513,2026-04-15,Pune,Plates,Steel Plate,5,61.78,142.2,711.01,342,3,0,0,Ellis-Mcpherson,3.7
STEEL-13514,2025-06-04,Pune,Forks,Dinner Fork,62,181.17,391.23,24256.24,321,2,0,0,"Mitchell, Petersen and Miller",3.7
STEEL-13515,2024-10-26,Mumbai,Spatulas,Flat Spatula,44,84.3,167.39,7365.13,296,5,2,0,"Vargas, Smith and Avila",2.8
STEEL-13516,2023-10-07,Delhi,Spoons,Tea Spoon,10,134.29,187.17,1871.7,182,4,3,0,"Carpenter, Larsen and Bradley",2.9
STEEL-13517,2025-11-15,Delhi,Glasses,Water Glass,60,251.06,581.45,34886.94,507,3,3,0,"Baldwin, Lambert and Trujillo",2.7
STEEL-13518,2024-04-27,Delhi,Glasses,Tall Glass,48,45.88,110.99,5327.6,100,0,0,1,"Hamilton, Gill and Melendez",3.6
STEEL-13519,2025-02-16,Delhi,Forks,Mini Fork,118,92.49,142.52,16816.85,182,1,2,0,Fox-Ward,3.9
STEEL-13520,2025-04-27,Pune,Spoons,Tea Spoon,102,250.37,325.62,33212.83,189,3,3,0,Jordan LLC,4.8
STEEL-13521,2024-11-04,Mumbai,Knives,Fruit Knife,78,297.8,736.12,57417.51,277,5,3,0,"Thomas, Hebert and Bailey",4.2
STEEL-13522,2023-11-21,Pune,Bowls,Serving Bowl,9,226.41,294.16,2647.47,456,2,1,0,Garcia-Robertson,4.0
STEEL-13523,2026-01-27,Hyderabad,Plates,Thali Plate,132,173.48,407.84,53834.87,232,1,2,0,Ford-Hayes,3.5
STEEL-13524,2024-10-10,Pune,Glasses,Juice Glass,134,292.15,486.51,65192.23,566,5,3,1,Parker LLC,4.6
STEEL-13525,2025-08-10,Mumbai,Plates,Round Plate,55,249.33,539.61,29678.65,158,3,3,0,Mayer Ltd,3.2
STEEL-13526,2024-10-11,Hyderabad,Glasses,Juice Glass,109,81.12,124.64,13585.3,213,1,0,0,Bell-Perkins,
STEEL-13527,2025-11-03,Ahmedabad,Bowls,Serving Bowl,27,295.31,628.05,16957.29,317,0,3,0,Kennedy Group,3.4
STEEL-13528,2024-01-19,Hyderabad,Plates,Thali Plate,76,176.88,269.78,20503.57,478,0,1,1,Mahoney-Williams,4.5
STEEL-13529,2023-11-10,Mumbai,Spoons,Tea Spoon,128,65.13,127.63,16336.07,425,0,2,0,Garrett PLC,3.2
STEEL-13530,2023-12-31,Hyderabad,Knives,Kitchen Knife,135,294.03,521.41,70390.13,502,4,1,0,,3.1
STEEL-13531,2025-05-01,Ahmedabad,Spatulas,Flat Spatula,90,285.56,469.94,42294.52,468,0,1,0,Bishop Inc,3.2
STEEL-13532,2025-09-05,Ahmedabad,Spoons,Serving Spoon,136,210.93,444.24,60417.3,330,3,3,0,Underwood LLC,4.1
STEEL-13533,2025-03-22,Delhi,Glasses,Juice Glass,116,214.02,320.75,37207.28,432,1,3,0,Koch-Hogan,4.3
STEEL-13534,2023-12-28,Pune,Spoons,Tea Spoon,145,110.19,151.48,21964.14,402,1,3,1,Russell PLC,4.3
STEEL-13535,2023-12-21,Delhi,Spatulas,Cooking Spatula,47,287.89,569.39,26761.4,131,2,2,0,Smith PLC,2.8
STEEL-13536,2026-04-11,Delhi,Glasses,Juice Glass,123,286.78,535.39,65853.34,545,1,1,0,Briggs-Galloway,4.9
STEEL-13537,2024-03-15,Ahmedabad,Spatulas,BBQ Spatula,100,168.89,203.74,20373.64,468,2,3,1,"Collins, Murphy and Duran",2.5
STEEL-13538,2023-05-13,Delhi,Forks,Fruit Fork,62,188.68,269.7,16721.47,140,4,3,1,Kramer-Cook,
STEEL-13539,2023-07-27,Hyderabad,Spoons,Serving Spoon,147,142.19,277.05,40726.31,458,1,1,0,Rivers-Gill,4.9
STEEL-13540,2026-03-24,Delhi,Glasses,Water Glass,67,91.54,182.11,12201.17,203,2,1,1,Brown-Sexton,3.7
STEEL-13541,2024-10-09,Delhi,Spatulas,Cooking Spatula,14,217.25,354.37,4961.24,247,0,3,1,Robertson Ltd,4.3
STEEL-13542,2025-10-05,Hyderabad,Bowls,Soup Bowl,139,193.78,242.07,33647.97,465,4,3,1,Sullivan PLC,4.9
STEEL-13543,2024-07-29,Ahmedabad,Glasses,Juice Glass,56,279.21,434.54,24334.46,279,4,0,0,Evans PLC,4.1
STEEL-13544,2024-05-10,Mumbai,Plates,Round Plate,139,27.17,37.32,5187.36,581,0,1,0,"Graham, Gallagher and Brown",3.7
STEEL-13545,2025-08-03,Delhi,Spoons,Tea Spoon,125,214.74,272.94,34117.68,354,1,2,1,"Holland, Roberts and Welch",3.6
STEEL-13546,2024-05-27,Pune,Glasses,Tall Glass,68,191.52,411.64,27991.68,137,0,0,0,Turner-Dodson,2.7
STEEL-13547,2024-10-03,Ahmedabad,Bowls,Rice Bowl,8,99.61,221.06,1768.46,229,3,1,0,Mack-Brown,4.1
STEEL-13548,2024-05-14,Pune,Plates,Thali Plate,140,60.47,98.99,13859.29,205,3,3,0,Singh Ltd,2.6
STEEL-13549,2023-07-24,Ahmedabad,Spatulas,BBQ Spatula,93,115.07,243.98,22690.45,511,3,1,1,Jones-Robinson,3.9
STEEL-13550,2024-03-15,Delhi,Knives,Fruit Knife,13,274.73,549.22,7139.86,238,5,1,1,"Cruz, Simmons and Wade",4.5
STEEL-13551,2026-04-03,Pune,Glasses,Juice Glass,88,57.83,73.37,6456.42,449,1,3,1,Lawson Inc,4.6
STEEL-13552,2025-06-07,Mumbai,Bowls,Soup Bowl,19,49.28,74.69,1419.02,255,5,3,1,"Marsh, Williams and Nichols",3.9
STEEL-13553,2024-05-16,Ahmedabad,Spatulas,Flat Spatula,120,29.43,37.59,4510.29,315,5,0,1,Flores-Nguyen,2.9
STEEL-13554,2026-01-05,Mumbai,Forks,Fruit Fork,142,63.55,88.69,12593.92,428,0,2,0,"Nguyen, Stewart and Berry",3.8
STEEL-13555,2024-05-12,Ahmedabad,Forks,Mini Fork,100,32.25,57.04,5703.74,208,4,0,0,Howard Inc,4.7
STEEL-13556,2025-10-04,Hyderabad,Forks,Fruit Fork,115,45.51,70.59,8117.38,298,2,2,1,Rivas PLC,3.0
STEEL-13557,2024-07-31,Ahmedabad,Plates,Thali Plate,85,86.79,200.19,17016.44,466,0,0,1,Zamora-Pineda,3.2
STEEL-13558,2025-10-30,Ahmedabad,Glasses,Juice Glass,114,82.31,141.83,16168.57,342,3,2,1,"Jackson, Green and Bailey",3.6
STEEL-13559,2024-09-28,Mumbai,Bowls,Serving Bowl,30,259.56,557.29,16718.74,170,3,3,1,"Jackson, Torres and Decker",2.7
STEEL-13560,2026-02-10,Mumbai,Spoons,Dessert Spoon,51,202.67,283.37,14452.04,193,0,3,0,"Cabrera, Morgan and Brandt",4.6
STEEL-13561,2023-11-14,Ahmedabad,Glasses,Juice Glass,131,64.85,135.99,17814.16,572,4,1,1,"Johnson, Martinez and Stone",4.7
STEEL-13562,2025-11-09,Delhi,Spoons,Serving Spoon,98,126.44,209.17,20498.54,314,2,1,1,Bond LLC,3.5
STEEL-13563,2025-04-18,Ahmedabad,Plates,Steel Plate,54,205.32,331.85,17919.74,545,5,1,1,"Knight, Patterson and Bowen",3.6
STEEL-13564,2023-05-12,Mumbai,Spatulas,BBQ Spatula,104,202.41,346.35,36020.8,415,1,0,1,Hernandez-Franco,3.4
STEEL-13565,2024-02-29,Delhi,Spoons,Dessert Spoon,15,72.46,112.74,1691.03,261,3,3,0,"Lopez, Nelson and Murray",3.3
STEEL-13566,2023-06-16,Ahmedabad,Plates,Steel Plate,9,216.63,336.02,3024.22,277,1,3,1,"Dorsey, Ware and Barron",4.8
STEEL-13567,2024-02-07,Pune,Glasses,Juice Glass,47,164.38,354.45,16659.2,169,5,3,1,Brown Group,4.0
STEEL-13568,2023-11-23,Ahmedabad,Spatulas,Cooking Spatula,24,144.74,304.52,7308.57,322,3,0,1,"Pugh, Fields and Levy",4.0
STEEL-13569,2023-07-07,Hyderabad,Spatulas,Cooking Spatula,131,87.08,157.2,20593.64,262,5,2,0,Daniel Ltd,3.0
STEEL-13570,2023-05-24,Pune,Forks,Dinner Fork,143,267.29,559.84,80056.63,262,1,0,1,"Fisher, Burnett and Clements",3.6
STEEL-13571,2025-09-01,Mumbai,Spatulas,BBQ Spatula,85,282.24,503.87,42828.91,304,1,1,0,,4.8
STEEL-13572,2026-01-21,Ahmedabad,Forks,Fruit Fork,60,240.1,330.26,19815.74,166,5,1,1,Lawrence-Anderson,2.8
STEEL-13573,2025-09-13,Ahmedabad,Bowls,Soup Bowl,66,186.39,400.43,26428.36,256,1,2,1,Brock Ltd,4.4
STEEL-13574,2024-12-10,Mumbai,Knives,Kitchen Knife,6,87.79,121.03,726.19,132,2,3,1,Hodges LLC,3.8
